Name,Code,Barcode Symbology,Brand,Category Code,Unit Code,Sale Unit Code, Purchase Unit Code,Cost,Price,Alert Quantity, Tax Rate Name,Tax Method,Image,Subcategory Code,Product Variants Separated by |,Custom Field 1,Custom Field 2,Custom Field 3,Custom Field 4,Custom Field 5,Custom Field 6
SUPER AQUA MAX SOFT PEELING GEL(R),8.80617E+12,code128,Nature Republic,Peeling,pcs,pcs,pcs,71031,185000,100,VAT10,inclusive,,,,NL8415,,,,,
REAL SUPER GRAIN CLEANSING WATER SPECIAL SET,8.80617E+12,code128,Nature Republic,Cleansing,pcs,pcs,pcs,79012,205000,100,VAT10,inclusive,,,,NJ0862,,,,,
CITY CARE MARINE WATER TONER,8.80617E+12,code128,Nature Republic,Skin Care,pcs,pcs,pcs,118917,308000,100,VAT10,inclusive,,,,NJ0846,,,,,
AQUA COLLAGEN SOLUTION MARINE HYDROGEL EYE PATCH(R),8.80617E+12,code128,Nature Republic,Patch,pcs,pcs,pcs,19953,52000,100,VAT10,inclusive,,,,NL8585,,,,,
SNAIL SOLUTION HYDROGEL MASK,8.80617E+12,code128,Nature Republic,Mask Sheet,pcs,pcs,pcs,39905,105000,100,VAT10,inclusive,,,,NL8507,,,,,
SNAIL SOLUTION WRINKLE UP SPOT,8.80617E+12,code128,Nature Republic,Skin Care,pcs,pcs,pcs,239431,620000,100,VAT10,inclusive,,,,NK0356,,,,,
VITAMIN B5 EMULSION,8.80617E+12,code128,Nature Republic,Skin Care,pcs,pcs,pcs,150841,390000,100,VAT10,inclusive,,,,NK0647,,,,,
CALIFORNIA ALOE PERFECT SUN BLOCK SPF50+PA++++,8.80617E+12,code128,Nature Republic,Sun Care,pcs,pcs,pcs,175583,455000,100,VAT10,inclusive,,,,NJ0952,,,,,
CITY CARE MARINE WATER TRANS PACK TO FOAM,8.80617E+12,code128,Nature Republic,Cleansing,pcs,pcs,pcs,150841,390000,100,VAT10,inclusive,,,,NJ0848,,,,,
VITAMIN B5 ESSENCE,8.80617E+12,code128,Nature Republic,Skin Care,pcs,pcs,pcs,198728,515000,100,VAT10,inclusive,,,,NK0648,,,,,
PREMIUM SILVER FOIL PEEL OFF PACK,8.80617E+12,code128,Nature Republic,Pack,pcs,pcs,pcs,86993,225000,100,VAT10,inclusive,,,,NK0746,,,,,
VITAMIN B5 TONER,8.80617E+12,code128,Nature Republic,Skin Care,pcs,pcs,pcs,150841,390000,100,VAT10,inclusive,,,,NK0646,,,,,
HAIR&NATURE HAIR COLOR CREAM BLEACH,8.80617E+12,code128,Nature Republic,Hair Care,pcs,pcs,pcs,23943,62000,100,VAT10,inclusive,,,,NK0793,,,,,
GINSENG ROYAL SILK CAPSULE ESSENCE,8.80617E+12,code128,Nature Republic,Skin Care,pcs,pcs,pcs,478862,1238000,100,VAT10,inclusive,,,,NK0326,,,,,
GINSENG ROYAL SILK WATERY CREAM ,8.80617E+12,code128,Nature Republic,Skin Care,pcs,pcs,pcs,526748,1362000,100,VAT10,inclusive,,,,NL8088,,,,,
HAWAIIAN DEEP SEA CLEANSING OIL TO FOAM ,8.80617E+12,code128,Nature Republic,Cleansing,pcs,pcs,pcs,86993,225000,100,VAT10,inclusive,,,,NK0305,,,,,
CALIFORNIA ALOE MILD SUN BLOCK SPF35PA++,8.80617E+12,code128,Nature Republic,Sun Care,pcs,pcs,pcs,134879,350000,100,VAT10,inclusive,,,,NJ0950,,,,,
PURE BUD RELIEF FOAM CLEANSER (FOR OILY SKIN),8.80617E+12,code128,Nature Republic,Cleansing,pcs,pcs,pcs,55069,145000,100,VAT10,inclusive,,,,NJ0926,,,,,
PURE BUD RELIEF FOAM CLEANSER (FOR ALL SKIN TYPES),8.80617E+12,code128,Nature Republic,Cleansing,pcs,pcs,pcs,55069,145000,100,VAT10,inclusive,,,,NJ0925,,,,,
PURE BUD RELIEF FOAM CLEANSER (FOR DRY SKIN),8.80617E+12,code128,Nature Republic,Cleansing,pcs,pcs,pcs,55069,145000,100,VAT10,inclusive,,,,NJ0924,,,,,
CALIFORNIA ALOE AQUA SUN STICK SPF50+PA++++,8.80617E+12,code128,Nature Republic,Sun Care,pcs,pcs,pcs,159621,415000,100,VAT10,inclusive,,,,NJ0951,,,,,
CALIFORNIA ALOE MILD SUN BLOCK SPF35PA++,8.80617E+12,code128,Nature Republic,Sun Care,pcs,pcs,pcs,134879,350000,100,VAT10,inclusive,,,,NJ0950,,,,,
REAL FRESH BLACK TEA NOURISHING MASK,8.80617E+12,code128,Nature Republic,Pack,pcs,pcs,pcs,118917,308000,100,VAT10,inclusive,,,,NK0685,,,,,
YULI FOAM CLEANGER,8.80617E+12,code128,Nature Republic,Cleansing,pcs,pcs,pcs,159621,415000,100,VAT10,inclusive,,,,NK0618,,,,,
HAWAIIAN DEEP SEA MILD SCRUB FOAM CLEANSER,8.80617E+12,code128,Nature Republic,Cleansing,pcs,pcs,pcs,70233,182000,100,VAT10,inclusive,,,,NK0303,,,,,
VITAMIN B5 CREAM,8.80617E+12,code128,Nature Republic,Skin Care,pcs,pcs,pcs,198728,515000,100,VAT10,inclusive,,,,NK0649,,,,,
COLLAGEN DREAM 50 RADIANCE ALL IN ONE TONE UP CREAM SPF35PA++,8.80617E+12,code128,Nature Republic,Skin Care,pcs,pcs,pcs,214690,555000,100,VAT10,inclusive,,,,NK0513,,,,,
HERB BLENDING EYE CREAM,8.80617E+12,code128,Nature Republic,Skin Care,pcs,pcs,pcs,198728,515000,100,VAT10,inclusive,,,,NK0530,,,,,
HERB BLENDING CREAM,8.80617E+12,code128,Nature Republic,Skin Care,pcs,pcs,pcs,214690,555000,100,VAT10,inclusive,,,,NK0529,,,,,
REAL FRESH BROWN SUGAR FACIAL SCRUB MASK,8.80617E+12,code128,Nature Republic,Pack,pcs,pcs,pcs,150841,390000,100,VAT10,inclusive,,,,NK0687,,,,,
HAWAIIAN DEEP SEA AHA CLEANSING LOTION,8.80617E+12,code128,Nature Republic,Cleansing,pcs,pcs,pcs,86993,225000,100,VAT10,inclusive,,,,NK0306,,,,,
CALIFORNIA ALOE AQUA SUN STICK SPF50+PA++++,8.80617E+12,code128,Nature Republic,Sun Care,pcs,pcs,pcs,159621,415000,100,VAT10,inclusive,,,,NJ0951,,,,,
NATURAL OLIVE SCALP COOLING HAIR ESSENCE,8.80617E+12,code128,Nature Republic,Hair Care,pcs,pcs,pcs,79012,205000,100,VAT10,inclusive,,,,NL8701,,,,,
REAL NATURE ALOE CLEANSING CREAM,8.80617E+12,code128,Nature Republic,Cleansing,pcs,pcs,pcs,79012,205000,100,VAT10,inclusive,,,,NK0275,,,,,
CALIFORNIA ALOE VERA 80% GEL ESSENCE,8.80617E+12,code128,Nature Republic,Skin Care,pcs,pcs,pcs,79012,205000,100,VAT10,inclusive,,,,NM7851,,,,,
ARGAN ESSENTIAL DEEP CARE HAIR ESSENCE,8.80617E+12,code128,Nature Republic,Hair Care,pcs,pcs,pcs,59858,155000,100,VAT10,inclusive,,,,NL8077,,,,,
ARGAN ESSENTIAL DEEP CARE HAIR PACK,8.80617E+12,code128,Nature Republic,Hair Care,pcs,pcs,pcs,70233,182000,100,VAT10,inclusive,,,,NK0739,,,,,
ARGAN ESSENTIAL DEEP CARE CONDITIONER,8.80617E+12,code128,Nature Republic,Hair Care,pcs,pcs,pcs,79012,205000,100,VAT10,inclusive,,,,NK0738,,,,,
ARGAN ESSENTIAL DEEP CARE SHAMPOO,8.80617E+12,code128,Nature Republic,Hair Care,pcs,pcs,pcs,79012,205000,100,VAT10,inclusive,,,,NK0737,,,,,
ARGAN ESSENTIAL MOIST HAIR MIST,8.80617E+12,code128,Nature Republic,Hair Care,pcs,pcs,pcs,61454,160000,100,VAT10,inclusive,,,,NL8083,,,,,
HAWAIIAN FRESH CLEAR SERUM,8.80617E+12,code128,Nature Republic,Skin Care,pcs,pcs,pcs,103753,270000,100,VAT10,inclusive,,,,NM7257,,,,,
REAL SQUEEZE ALOE VERA MOISTURE HAND MASK,8.80617E+12,code128,Nature Republic,Hand Care,pcs,pcs,pcs,23943,62000,100,VAT10,inclusive,,,,NL8491,,,,,
HAND & NATURE FREESIA HAND CREAM,8.80617E+12,code128,Nature Republic,Hand Care,pcs,pcs,pcs,52675,138000,100,VAT10,inclusive,,,,NK0544,,,,,
HAND & NATURE ENGLISH PEAR HAND CREAM,8.80617E+12,code128,Nature Republic,Hand Care,pcs,pcs,pcs,52675,138000,100,VAT10,inclusive,,,,NK0539,,,,,
HAND & NATURE ROSE HAND CREAM,8.80617E+12,code128,Nature Republic,Hand Care,pcs,pcs,pcs,52675,138000,100,VAT10,inclusive,,,,NK0558,,,,,
HAND & NATURE LILY HAND CREAM,8.80617E+12,code128,Nature Republic,Hand Care,pcs,pcs,pcs,52675,138000,100,VAT10,inclusive,,,,NK0557,,,,,
HAND & NATURE YUZA HAND CREAM,8.80617E+12,code128,Nature Republic,Hand Care,pcs,pcs,pcs,52675,138000,100,VAT10,inclusive,,,,NK0540,,,,,
HAND & NATURE AVOCADO HAND CREAM,8.80617E+12,code128,Nature Republic,Hand Care,pcs,pcs,pcs,52675,138000,100,VAT10,inclusive,,,,NK0552,,,,,
HAND & NATURE LOTUS HAND CREAM,8.80617E+12,code128,Nature Republic,Hand Care,pcs,pcs,pcs,52675,138000,100,VAT10,inclusive,,,,NK0541,,,,,
HAND & NATURE WHITE MUSK HAND CREAM,8.80617E+12,code128,Nature Republic,Hand Care,pcs,pcs,pcs,52675,138000,100,VAT10,inclusive,,,,NK0542,,,,,
HAND & NATURE CHERRY BLOSSOM HAND CREAM,8.80617E+12,code128,Nature Republic,Hand Care,pcs,pcs,pcs,52675,138000,100,VAT10,inclusive,,,,NK0546,,,,,
HAND & NATURE MORINGA HAND CREAM,8.80617E+12,code128,Nature Republic,Hand Care,pcs,pcs,pcs,52675,138000,100,VAT10,inclusive,,,,NK0556,,,,,
HAND & NATURE PEACH HAND CREAM,8.80617E+12,code128,Nature Republic,Hand Care,pcs,pcs,pcs,52675,138000,100,VAT10,inclusive,,,,NK0555,,,,,
HAND & NATURE GRAPEFRUIT HAND CREAM,8.80617E+12,code128,Nature Republic,Hand Care,pcs,pcs,pcs,52675,138000,100,VAT10,inclusive,,,,NK0548,,,,,
HAND & NATURE ACACIA HAND CREAM,8.80617E+12,code128,Nature Republic,Hand Care,pcs,pcs,pcs,52675,138000,100,VAT10,inclusive,,,,NK0551,,,,,
HAND & NATURE APPLE MANGO HAND CREAM,8.80617E+12,code128,Nature Republic,Hand Care,pcs,pcs,pcs,52675,138000,100,VAT10,inclusive,,,,NK0550,,,,,
HAND & NATURE LIME HAND CREAM,8.80617E+12,code128,Nature Republic,Hand Care,pcs,pcs,pcs,52675,138000,100,VAT10,inclusive,,,,NK0559,,,,,
HAND & NATURE JASMINE HAND CREAM,8.80617E+12,code128,Nature Republic,Hand Care,pcs,pcs,pcs,52675,138000,100,VAT10,inclusive,,,,NK0547,,,,,
HAND & NATURE GREENTEA HAND CREAM,8.80617E+12,code128,Nature Republic,Hand Care,pcs,pcs,pcs,52675,138000,100,VAT10,inclusive,,,,NK0560,,,,,
HAND & NATURE COTTON BABY HAND CREAM,8.80617E+12,code128,Nature Republic,Hand Care,pcs,pcs,pcs,52675,138000,100,VAT10,inclusive,,,,NK0545,,,,,
JEJU SPARKLING MUD FOAM CLEANSER,8.80617E+12,code128,Nature Republic,Cleansing,pcs,pcs,pcs,79012,205000,100,VAT10,inclusive,,,,NL8027,,,,,
REAL NATURE ROSE ESSENCE,8.80617E+12,code128,Nature Republic,Skin Care,pcs,pcs,pcs,99763,258000,100,VAT10,inclusive,,,,NL8711,,,,,
FRESH GREEN TEA 70 TONER,8.80617E+12,code128,Nature Republic,Skin Care,pcs,pcs,pcs,79012,205000,100,VAT10,inclusive,,,,NL8544,,,,,
GINSENG ROYAL SILK ESSENCE,8.80617E+12,code128,Nature Republic,Skin Care,pcs,pcs,pcs,438957,1135000,100,VAT10,inclusive,,,,NL8089,,,,,
COLLAGEN DREAM 70 ESSENCE,8.80617E+12,code128,Nature Republic,Skin Care,pcs,pcs,pcs,198728,515000,100,VAT10,inclusive,,,,NL8620,,,,,
SUPER AQUA MAX DEEP MOISTURE SLEEPING PACK(RR),8.80617E+12,code128,Nature Republic,Skin Care,pcs,pcs,pcs,86993,225000,100,VAT10,inclusive,,,,NL8416,,,,,
SUPER AQUA MAX COMBINATION WATERY CREAM (RRR),8.80617E+12,code128,Nature Republic,Skin Care,pcs,pcs,pcs,199526,518000,100,VAT10,inclusive,,,,NK0571,,,,,
SUPER AQUA MAX MOISTURE WATERY CREAM (RRR),8.80617E+12,code128,Nature Republic,Skin Care,pcs,pcs,pcs,199526,518000,100,VAT10,inclusive,,,,NK0570,,,,,
BAMBOO CHARCOAL MUD PACK,8.80617E+12,code128,Nature Republic,Pack,pcs,pcs,pcs,52675,138000,100,VAT10,inclusive,,,,NL8421,,,,,
SOOTHING&MOISTURE ALOE VERA 92% SOOTHING GEL MIST,8.80617E+12,code128,Nature Republic,Skin Care,pcs,pcs,pcs,43896,115000,100,VAT10,inclusive,,,,NM7468,,,,,
SOOTHING&MOISTURE ALOE VERA 80% EMULSION,8.80617E+12,code128,Nature Republic,Skin Care,pcs,pcs,pcs,70233,182000,100,VAT10,inclusive,,,,NM7677,,,,,
FRESH HERB ALOE CLEANSING FOAM,8.80617E+12,code128,Nature Republic,Cleansing,pcs,pcs,pcs,52675,138000,100,VAT10,inclusive,,,,NK0688,,,,,
GREEK YOGURT PACK_PLAIN (NUTRITION),8.80617E+12,code128,Nature Republic,Pack,pcs,pcs,pcs,79012,205000,100,VAT10,inclusive,,,,NL8984,,,,,
SOOTHING & MOISTURE ALOE VERA FOAM CLEANSER,8.80617E+12,code128,Nature Republic,Cleansing,pcs,pcs,pcs,35117,92000,100,VAT10,inclusive,,,,NK0761,,,,,
SOOTHING&MOISTURE ALOE VERA 90% TONER,8.80617E+12,code128,Nature Republic,Skin Care,pcs,pcs,pcs,70233,182000,100,VAT10,inclusive,,,,NM7676,,,,,
REAL NATURE OLIVE CLEANSING CREAM,8.80617E+12,code128,Nature Republic,Cleansing,pcs,pcs,pcs,79012,205000,100,VAT10,inclusive,,,,NK0282,,,,,
FRESH HERB SNAIIL CLEANSING FOAM,8.80617E+12,code128,Nature Republic,Cleansing,pcs,pcs,pcs,52675,138000,100,VAT10,inclusive,,,,NK0689,,,,,
CALIFORNIA ALOE VERA HAND CREAM,8.80617E+12,code128,Nature Republic,Hand Care,pcs,pcs,pcs,47088,122000,100,VAT10,inclusive,,,,NL8666,,,,,
SOOTHING & MOISTURE ALOE VERA CLEANSING GEL CREAM,8.80617E+12,code128,Nature Republic,Cleansing,pcs,pcs,pcs,35117,92000,100,VAT10,inclusive,,,,NK0764,,,,,
SNAIL SOLUTION FOAM CLEANSER(RRR),8.80617E+12,code128,Nature Republic,Cleansing,pcs,pcs,pcs,102955,268000,100,VAT10,inclusive,,,,NL8663,,,,,
REAL NATURE MANGO FOAM CLEANSER(R),8.80617E+12,code128,Nature Republic,Cleansing,pcs,pcs,pcs,61454,160000,100,VAT10,inclusive,,,,NL8604,,,,,
REAL NATURE ARGAN FOAM CLEANSER(R),8.80617E+12,code128,Nature Republic,Cleansing,pcs,pcs,pcs,61454,160000,100,VAT10,inclusive,,,,NL8601,,,,,
CALIFORNIA ALOE VERA 74 COOLING EYE SERUM,8.80617E+12,code128,Nature Republic,Skin Care,pcs,pcs,pcs,86993,225000,100,VAT10,inclusive,,,,NL8643,,,,,
REAL NATURE OLIVE FOAM CLEANSER(R),8.80617E+12,code128,Nature Republic,Cleansing,pcs,pcs,pcs,61454,160000,100,VAT10,inclusive,,,,NL8602,,,,,
JEJU SPARKLING CLEANSING WATER,8.80617E+12,code128,Nature Republic,Cleansing,pcs,pcs,pcs,119715,310000,100,VAT10,inclusive,,,,NK0768,,,,,
CALIFORNIA ALOE DAILY SUN BLOCK SPF50+PA++++,8.80617E+12,code128,Nature Republic,Sun Care,pcs,pcs,pcs,126898,328000,100,VAT10,inclusive,,,,NJ0946,,,,,
FRESH HERB PEACH CLEANSING FOAM,8.80617E+12,code128,Nature Republic,Cleansing,pcs,pcs,pcs,52675,138000,100,VAT10,inclusive,,,,NK0690,,,,,
SNAIL SOLUTION ESSENCE,8.80617E+12,code128,Nature Republic,Skin Care,pcs,pcs,pcs,263374,682000,100,VAT10,inclusive,,,,NK0229,,,,,
WHITE VITA FLORAL CAPSULE ESSENCE,8.80617E+12,code128,Nature Republic,Skin Care,pcs,pcs,pcs,190747,495000,100,VAT10,inclusive,,,,NL8803,,,,,
SNAIL SOLUTION EMULSION,8.80617E+12,code128,Nature Republic,Skin Care,pcs,pcs,pcs,199526,518000,100,VAT10,inclusive,,,,NK0228,,,,,
FRESH HERB ACEROLA CLEANSING FOAM,8.80617E+12,code128,Nature Republic,Cleansing,pcs,pcs,pcs,52675,138000,100,VAT10,inclusive,,,,NK0691,,,,,
(C)SNAIL SOLUTION SKIN BOOSTER,8.80617E+12,code128,Nature Republic,Skin Care,pcs,pcs,pcs,199526,518000,100,VAT10,inclusive,,,,NK0227,,,,,
PROVENCE CALENDULA ICE PUFF SUN SPF50+PA+++ ,8.80617E+12,code128,Nature Republic,Sun Care,pcs,pcs,pcs,158823,412000,100,VAT10,inclusive,,,,NK0031,,,,,
HAND & NATURE ROSE HAND CREAM,8.80617E+12,code128,Nature Republic,Hand Care,pcs,pcs,pcs,79012,205000,100,VAT10,inclusive,,,,NK0610,,,,,
HAND & NATURE GREENTEA HAND CREAM,8.80617E+12,code128,Nature Republic,Hand Care,pcs,pcs,pcs,79012,205000,100,VAT10,inclusive,,,,NK0611,,,,,
HAND & NATURE COTTON BABY HAND CREAM,8.80617E+12,code128,Nature Republic,Hand Care,pcs,pcs,pcs,79012,205000,100,VAT10,inclusive,,,,NK0613,,,,,
HAND & NATURE SHEA BUTTER HAND CREAM,8.80617E+12,code128,Nature Republic,Hand Care,pcs,pcs,pcs,79012,205000,100,VAT10,inclusive,,,,NK0614,,,,,
HAND & NATURE PEACH HAND CREAM,8.80617E+12,code128,Nature Republic,Hand Care,pcs,pcs,pcs,79012,205000,100,VAT10,inclusive,,,,NK0609,,,,,
HAND & NATURE LILY HAND CREAM,8.80617E+12,code128,Nature Republic,Hand Care,pcs,pcs,pcs,79012,205000,100,VAT10,inclusive,,,,NK0612,,,,,
REAL NATURE KAKADU PLUM HYDROGEL MASK ,8.80617E+12,code128,Nature Republic,Mask Sheet,pcs,pcs,pcs,15572,42000,100,VAT10,inclusive,,,,NK0576,,,,,
SOOTHING & MOISTURE ALOE VERA 92% SOOTHING GEL(TUBE),8.80617E+12,code128,Nature Republic,Body Care,pcs,pcs,pcs,39107,102000,100,VAT10,inclusive,,,,NJ1062,,,,,
BAMBOO CHARCOAL BLACK MASK SHEET,8.80617E+12,code128,Nature Republic,Mask Sheet,pcs,pcs,pcs,23943,62000,100,VAT10,inclusive,,,,NL8500,,,,,
AQUA COLLAGEN SOLUTION COENZYME Q10 HYDRO GEL MASK,8.80617E+12,code128,Nature Republic,Mask Sheet,pcs,pcs,pcs,35915,95000,100,VAT10,inclusive,,,,NL8504,,,,,
ARGAN ESSENTIAL DEEP CARE STEAM HAIR MASK,8.80617E+12,code128,Nature Republic,Hair Care,pcs,pcs,pcs,31924,85000,100,VAT10,inclusive,,,,NK0785,,,,,
REAL NATURE CHAMOMILE HYDROGEL MASK ,8.80617E+12,code128,Nature Republic,Mask Sheet,pcs,pcs,pcs,15572,42000,100,VAT10,inclusive,,,,NK0580,,,,,
PREMIUM SLIVER STEAM FOIL MASK SHEET,8.80617E+12,code128,Nature Republic,Mask Sheet,pcs,pcs,pcs,19953,52000,100,VAT10,inclusive,,,,NK0524,,,,,
REAL NATURE GREEN GRAPE HYDROGEL MASK ,8.80617E+12,code128,Nature Republic,Mask Sheet,pcs,pcs,pcs,15572,42000,100,VAT10,inclusive,,,,NK0578,,,,,
REAL NATURE GRAPEFRUIT HYDROGEL MASK ,8.80617E+12,code128,Nature Republic,Mask Sheet,pcs,pcs,pcs,15572,42000,100,VAT10,inclusive,,,,NK0577,,,,,
REAL NATURE ARGAN HYDROGEL MASK ,8.80617E+12,code128,Nature Republic,Mask Sheet,pcs,pcs,pcs,15572,42000,100,VAT10,inclusive,,,,NK0575,,,,,
REAL NATURE MANUKA HONEY HYDROGEL MASK ,8.80617E+12,code128,Nature Republic,Mask Sheet,pcs,pcs,pcs,15572,42000,100,VAT10,inclusive,,,,NK0581,,,,,
REAL NATURE SHEA BUTTER HYDROGEL MASK ,8.80617E+12,code128,Nature Republic,Mask Sheet,pcs,pcs,pcs,15572,42000,100,VAT10,inclusive,,,,NK0574,,,,,
BATH & NATURE CHAMOMILE FEMININE WIPES,8.80617E+12,code128,Nature Republic,Body Care,pcs,pcs,pcs,15962,42000,100,VAT10,inclusive,,,,NK0509,,,,,
BLACKHEAD CLEAR  NOSE PACK(7EA),8.80617E+12,code128,Nature Republic,Mask Sheet,pcs,pcs,pcs,27934,75000,100,VAT10,inclusive,,,,NL8567,,,,,
REAL SQUEEZE ALOE VERA PEELING FOOT MASK,8.80617E+12,code128,Nature Republic,Foot Care,pcs,pcs,pcs,31924,85000,100,VAT10,inclusive,,,,NL8492,,,,,
BLACKHEAD CLEAR 3-STEP NOSE PACK,8.80617E+12,code128,Nature Republic,Mask Sheet,pcs,pcs,pcs,15962,42000,100,VAT10,inclusive,,,,NL8565,,,,,
REAL NATURE POMEGRANATE HYDROGEL MASK ,8.80617E+12,code128,Nature Republic,Mask Sheet,pcs,pcs,pcs,15572,42000,100,VAT10,inclusive,,,,NK0579,,,,,
PREMIUM GOLD STEAM FOIL MASK SHEET,8.80617E+12,code128,Nature Republic,Mask Sheet,pcs,pcs,pcs,19953,52000,100,VAT10,inclusive,,,,NK0523,,,,,
REAL NATURE GREEN TEE HYDROGEL MASK ,8.80617E+12,code128,Nature Republic,Mask Sheet,pcs,pcs,pcs,15572,42000,100,VAT10,inclusive,,,,NK0582,,,,,
REAL NATURE ALOE HYDROGEL MASK ,8.80617E+12,code128,Nature Republic,Mask Sheet,pcs,pcs,pcs,15572,42000,100,VAT10,inclusive,,,,NK0573,,,,,
SNAIL SOLUTION HYDROGEL EYE PATCH,8.80617E+12,code128,Nature Republic,Patch,pcs,pcs,pcs,23943,62000,100,VAT10,inclusive,,,,NL8587,,,,,
COCONUT BIO SKIN MASK [PORE CARE],8.80617E+12,code128,Nature Republic,Mask Sheet,pcs,pcs,pcs,23943,62000,100,VAT10,inclusive,,,,NL8646,,,,,
COCONUT BIO SKIN MASK [REVITAL],8.80617E+12,code128,Nature Republic,Mask Sheet,pcs,pcs,pcs,23943,62000,100,VAT10,inclusive,,,,NL8647,,,,,
COCONUT BIO SKIN MULTI PATCH,8.80617E+12,code128,Nature Republic,Patch,pcs,pcs,pcs,7183,18000,100,VAT10,inclusive,,,,NK0012,,,,,
REAL NATURE GREEN TEA MASK SHEET ,8.80617E+12,code128,Nature Republic,Mask Sheet,pcs,pcs,pcs,7591,18000,100,VAT10,inclusive,,,,NM7754,,,,,
REAL NATURE ROYAL JELLY MASK SHEET ,8.80617E+12,code128,Nature Republic,Mask Sheet,pcs,pcs,pcs,7591,18000,100,VAT10,inclusive,,,,NM7748,,,,,
REAL NATURE ROSE MASK SHEET ,8.80617E+12,code128,Nature Republic,Mask Sheet,pcs,pcs,pcs,7591,18000,100,VAT10,inclusive,,,,NM7762,,,,,
REAL NATURE ALOE MASK SHEET ,8.80617E+12,code128,Nature Republic,Mask Sheet,pcs,pcs,pcs,7591,18000,100,VAT10,inclusive,,,,NM7755,,,,,
REAL NATURE CUCUMBER MASK SHEET ,8.80617E+12,code128,Nature Republic,Mask Sheet,pcs,pcs,pcs,7591,18000,100,VAT10,inclusive,,,,NM7765,,,,,
REAL NATURE TOMATO MASK SHEET ,8.80617E+12,code128,Nature Republic,Mask Sheet,pcs,pcs,pcs,7591,18000,100,VAT10,inclusive,,,,NM7753,,,,,
REAL NATURE TEA TREE MASK SHEET ,8.80617E+12,code128,Nature Republic,Mask Sheet,pcs,pcs,pcs,7591,18000,100,VAT10,inclusive,,,,NM7766,,,,,
BLACKHEAD CLEAR  NOSE PACK(1EA),8.80617E+12,code128,Nature Republic,Mask Sheet,pcs,pcs,pcs,3991,18000,100,VAT10,inclusive,,,,NL8566,,,,,
REAL NATURE CHAMOMILE MASK SHEET ,8.80617E+12,code128,Nature Republic,Mask Sheet,pcs,pcs,pcs,7591,18000,100,VAT10,inclusive,,,,NM7752,,,,,
REAL NATURE OLIVE MASK SHEET ,8.80617E+12,code128,Nature Republic,Mask Sheet,pcs,pcs,pcs,7591,18000,100,VAT10,inclusive,,,,NM7758,,,,,
REAL NATURE ORANGE MASK SHEET ,8.80617E+12,code128,Nature Republic,Mask Sheet,pcs,pcs,pcs,7591,18000,100,VAT10,inclusive,,,,NM7760,,,,,
SOOTHING & MOISTURE ALOE VERA 92% SOOTHING GEL,8.80617E+12,code128,Nature Republic,Body Care,pcs,pcs,pcs,35117,92000,100,VAT10,inclusive,,,,NL8084,,,,,
