Name,Code,Barcode Symbology,Brand,Category Code,Unit Code,Sale Unit Code, Purchase Unit Code,Cost,Price,Alert Quantity, Tax Rate Name,Tax Method,Image,Subcategory Code,Product Variants Separated by |,Custom Field 1,Custom Field 2,Custom Field 3,Custom Field 4,Custom Field 5,Custom Field 6
SNAIL SOLUTION AMPOULE(RR),8806173434299,code128,Nature Republic,Skin Care,pcs,pcs,pcs,239431,620000,100,VAT10,inclusive,,,,NK0292,,,,,
HERB BLENDING EMULSION,8806173436675,code128,Nature Republic,Skin Care,pcs,pcs,pcs,182766,475000,100,VAT10,inclusive,,,,NK0527,,,,,
NATURAL OLIVE 1 MIN DRY SHAMPOO,8806173432257,code128,Nature Republic,Hair Care,pcs,pcs,pcs,70233,182000,100,VAT10,inclusive,,,,NK0077,,,,,
LOVE ME BUBBLE BODY LOTION-COTTON BABY,8806173436583,code128,Nature Republic,Body Care,pcs,pcs,pcs,118917,308000,100,VAT10,inclusive,,,,NK0518,,,,,
FRESH DEODRANT STICK - COTTON ,8806173433162,code128,Nature Republic,Body Care,pcs,pcs,pcs,61454,160000,100,VAT10,inclusive,,,,NK0170,,,,,
HIMALAYA SALT CLEANSING BALM_PINK SALT,8806173436132,code128,Nature Republic,Cleansing,pcs,pcs,pcs,118917,308000,100,VAT10,inclusive,,,,NK0471,,,,,
HAWAIIAN DEEP SEA LIP&EYE REMOVER,8806173434404,code128,Nature Republic,Cleansing,pcs,pcs,pcs,63050,165000,100,VAT10,inclusive,,,,NK0307,,,,,
BOTANICAL STICK CONCEALER 01 NUDE,8806173426843,code128,Nature Republic,Facial Makeup,pcs,pcs,pcs,38309,100000,100,VAT10,inclusive,,,,NL8750,,,,,
COLLAGEN DREAM VITAMIN C CAPSULE FOAM CLEANSER,8806173425570,code128,Nature Republic,Cleansing,pcs,pcs,pcs,79012,205000,100,VAT10,inclusive,,,,NL8623,,,,,
BY FLOWER TRIPLE MOUSSE TINT 07 MILKY PINK MOUSSE,8806173440283,code128,Nature Republic,Lip Makeup,pcs,pcs,pcs,79810,208000,100,VAT10,inclusive,,,,NJ0884,,,,,
PURE SHINE COLORING LIP PENCIL 08 NEON ORANGE,8806173432004,code128,Nature Republic,Lip Makeup,pcs,pcs,pcs,47088,122000,100,VAT10,inclusive,,,,NK0060,,,,,
PURE SHINE COLORING LIP PENCIL 09 LADY PEACH,8806173432011,code128,Nature Republic,Lip Makeup,pcs,pcs,pcs,47088,122000,100,VAT10,inclusive,,,,NK0061,,,,,
SKIN SMOOTHING BODY PEELING MIST-COTTON,8806173423798,code128,Nature Republic,Body Care,pcs,pcs,pcs,71031,185000,100,VAT10,inclusive,,,,NL8445,,,,,
PURE SHINE COLORING LIP PENCIL 11 RED BEAM,8806173432035,code128,Nature Republic,Lip Makeup,pcs,pcs,pcs,47088,122000,100,VAT10,inclusive,,,,NK0063,,,,,
NATURE ORIGIN AQUA MARBLE FOUNDATION 02 NATURAL BEIGE SPF50+PA+++,8806173438150,code128,Nature Republic,Facial Makeup,pcs,pcs,pcs,150841,390000,100,VAT10,inclusive,,,,NK0669,,,,,
INTENSIVE INK LIP LACQUER 02 PEACH MEMORY,8806173438501,code128,Nature Republic,Lip Makeup,pcs,pcs,pcs,95772,248000,100,VAT10,inclusive,,,,NK0707,,,,,
INTENSIVE INK LIP LACQUER 03 FANTASY CORAL,8806173438518,code128,Nature Republic,Lip Makeup,pcs,pcs,pcs,95772,248000,100,VAT10,inclusive,,,,NK0708,,,,,
INTENSIVE INK LIP LACQUER 04 CLASSIC RED,8806173438525,code128,Nature Republic,Lip Makeup,pcs,pcs,pcs,95772,248000,100,VAT10,inclusive,,,,NK0709,,,,,
INTENSIVE INK LIP LACQUER 05 BURGUNDY RED,8806173438532,code128,Nature Republic,Lip Makeup,pcs,pcs,pcs,95772,248000,100,VAT10,inclusive,,,,NK0710,,,,,
GINSENG ROYAL SILK PRIMER,8806173436033,code128,Nature Republic,Facial Makeup,pcs,pcs,pcs,239431,620000,100,VAT10,inclusive,,,,NK0276,,,,,
BOTANICAL GREEN TEA PORE PACT ,8806173421626,code128,Nature Republic,Facial Makeup,pcs,pcs,pcs,79810,208000,100,VAT10,inclusive,,,,NL8223,,,,,
GINSENG ROYAL SILK WRINKLE UP SPOT,8806173432875,code128,Nature Republic,Skin Care,pcs,pcs,pcs,399052,1032000,100,VAT10,inclusive,,,,NK0141,,,,,
SNAIL SOLUTION BB CREAM SPF30 PA++ 01,8806173422708,code128,Nature Republic,Facial Makeup,pcs,pcs,pcs,199526,518000,100,VAT10,inclusive,,,,NL8332,,,,,
PROVENCE INTENSIVE AMPOULE FOUNDATION 02 NATURAL BEIGE SPF30 PA++,8806173435227,code128,Nature Republic,Facial Makeup,pcs,pcs,pcs,150841,390000,100,VAT10,inclusive,,,,NK0387,,,,,
SNAIL SOLUTION CREAM(C)(R),8806173437795,code128,Nature Republic,Skin Care,pcs,pcs,pcs,526748,1362000,100,VAT10,inclusive,,,,NK0637,,,,,
PROVENCE INTENSIVE AMPOULE CUSHION 01 LIGHT BEIGE SPF50+ PA+++,8806173435531,code128,Nature Republic,Facial Makeup,pcs,pcs,pcs,190747,495000,100,VAT10,inclusive,,,,NK0395,,,,,
GLITTER LINER 03 COCKTAIL PINK,8806173433438,code128,Nature Republic,Facial Makeup,pcs,pcs,pcs,55867,145000,100,VAT10,inclusive,,,,NK0197,,,,,
HAIR&NATURE HAIR COLOR CREAM 3N DARK BROWN,8806173439362,code128,Nature Republic,Hair Care,pcs,pcs,pcs,55867,145000,100,VAT10,inclusive,,,,NK0795,,,,,
PURE SHINE NATURAL CUSHION 01 LIGHT BEIGE SPF50+ PA+++,8806173436477,code128,Nature Republic,Facial Makeup,pcs,pcs,pcs,79012,205000,100,VAT10,inclusive,,,,NK0507,,,,,
NATURE ORIGIN C.C. CREAM SPF30 PA++ COLOR CHANGE,8806173432530,code128,Nature Republic,Facial Makeup,pcs,pcs,pcs,111734,290000,100,VAT10,inclusive,,,,NK0106,,,,,
HAIR&NATURE HAIR COLOR CREAM 7C CHOCO BROWN,8806173439386,code128,Nature Republic,Hair Care,pcs,pcs,pcs,47886,125000,100,VAT10,inclusive,,,,NK0797,,,,,
BOTANICAL GREEN TEA PORE PRIMER,8806173440382,code128,Nature Republic,Facial Makeup,pcs,pcs,pcs,79012,205000,100,VAT10,inclusive,,,,NJ0894,,,,,
MULTIPLE DUAL CONTOUR STICK 04 SHINE PINK,8806173439645,code128,Nature Republic,Facial Makeup,pcs,pcs,pcs,102955,268000,100,VAT10,inclusive,,,,NK0813,,,,,
MULTIPLE DUAL CONTOUR STICK 03 SHINE CORAL,8806173439638,code128,Nature Republic,Facial Makeup,pcs,pcs,pcs,102955,268000,100,VAT10,inclusive,,,,NK0812,,,,,
MULTIPLE DUAL CONTOUR STICK 01 WARM VANILLA,8806173439614,code128,Nature Republic,Facial Makeup,pcs,pcs,pcs,102955,268000,100,VAT10,inclusive,,,,NK0773,,,,,
MULTIPLE DUAL CONTOUR STICK 02 COOL VANILLA,8806173439621,code128,Nature Republic,Facial Makeup,pcs,pcs,pcs,102955,268000,100,VAT10,inclusive,,,,NK0774,,,,,
PROVENCE AIR SKIN FIT FOUNDATION C01 PINK BEIGE SPF30PA++ ,8806173435258,code128,Nature Republic,Facial Makeup,pcs,pcs,pcs,102955,268000,100,VAT10,inclusive,,,,NK0390,,,,,
NATURE ORIGIN AQUA MARBLE FOUNDATION 01 LIGHT BEIGE SPF50+PA+++,8806173438143,code128,Nature Republic,Facial Makeup,pcs,pcs,pcs,150841,390000,100,VAT10,inclusive,,,,NK0668,,,,,
ARGAN ESSENTIAL OIL HAIR MIST,8806173422838,code128,Nature Republic,Hair Care,pcs,pcs,pcs,61454,160000,100,VAT10,inclusive,,,,NL8349,,,,,
PURE SHINE JELLY FIT TINT 02 NEON CORAL,880617342929,code128,Nature Republic,Lip Makeup,pcs,pcs,pcs,47088,122000,100,VAT10,inclusive,,,,NK0147,,,,,
PURE SHINE JELLY FIT TINT 04 CHACHA ORANGE,8806173432943,code128,Nature Republic,Lip Makeup,pcs,pcs,pcs,47088,122000,100,VAT10,inclusive,,,,NK0149,,,,,
PURE SHINE JELLY FIT TINT 05 POSY PINK,8806173432950,code128,Nature Republic,Lip Makeup,pcs,pcs,pcs,47088,122000,100,VAT10,inclusive,,,,NK0150,,,,,
BY FLOWER TRIPLE MOUSSE TINT 06 FUCHSIA PINK MOUSSE,8806173440276,code128,Nature Republic,Lip Makeup,pcs,pcs,pcs,79810,208000,100,VAT10,inclusive,,,,NJ0883,,,,,
BOTANICAL STICK CONCEALER 02 NATURAL,8806173426850,code128,Nature Republic,Facial Makeup,pcs,pcs,pcs,38309,100000,100,VAT10,inclusive,,,,NL8751,,,,,
PURE SHINE LIPSTICK 11 BLOODY BURGUNDY,8806173436767,code128,Nature Republic,Lip Makeup,pcs,pcs,pcs,70233,182000,100,VAT10,inclusive,,,,NK0537,,,,,
PURE SHINE LIPSTICK 12 ORCHID BLOSSOM,8806173436774,code128,Nature Republic,Lip Makeup,pcs,pcs,pcs,70233,182000,100,VAT10,inclusive,,,,NK0538,,,,,
PROVENCE AIR SKIN FIT OIL CONTROL CUSHION 02 NATURAL BEIGE SPF50+ PA+++,8806173435012,code128,Nature Republic,Facial Makeup,pcs,pcs,pcs,118917,308000,100,VAT10,inclusive,,,,NK0364,,,,,
HERB BLENDING TONER,8806173436668,code128,Nature Republic,Skin Care,pcs,pcs,pcs,182766,475000,100,VAT10,inclusive,,,,NK0526,,,,,
INTENSIVE INK LIP LACQUER 01 DRY ROSE,8806173438495,code128,Nature Republic,Lip Makeup,pcs,pcs,pcs,95772,248000,100,VAT10,inclusive,,,,NK0706,,,,,
HERB BLENDING ESSENCE,8806173436682,code128,Nature Republic,Skin Care,pcs,pcs,pcs,198728,515000,100,VAT10,inclusive,,,,NK0528,,,,,
LOVE ME BUBBLE BATH & SHOWER GEL-COTTON BABY,8806173436576,code128,Nature Republic,Body Care,pcs,pcs,pcs,118917,308000,100,VAT10,inclusive,,,,NK0517,,,,,
PURE SHINE LIPSTICK 01 SHY BEIGE,8806173433230,code128,Nature Republic,Lip Makeup,pcs,pcs,pcs,70233,182000,100,VAT10,inclusive,,,,NK0177,,,,,
PURE SHINE LIPSTICK 02 CREAM ROSE,8806173433247,code128,Nature Republic,Lip Makeup,pcs,pcs,pcs,70233,182000,100,VAT10,inclusive,,,,NK0178,,,,,
PURE SHINE LIPSTICK 03 JULIET ROSE,8806173433254,code128,Nature Republic,Lip Makeup,pcs,pcs,pcs,70233,182000,100,VAT10,inclusive,,,,NK0179,,,,,
PURE SHINE LIPSTICK 04 PINK CHOUX CREAM,8806173433261,code128,Nature Republic,Lip Makeup,pcs,pcs,pcs,70233,182000,100,VAT10,inclusive,,,,NK0180,,,,,
PURE SHINE LIPSTICK 05 MILKY PINK,8806173433278,code128,Nature Republic,Lip Makeup,pcs,pcs,pcs,70233,182000,100,VAT10,inclusive,,,,NK0181,,,,,
PURE SHINE LIPSTICK 06 CANDY POP PINK,8806173433308,code128,Nature Republic,Lip Makeup,pcs,pcs,pcs,70233,182000,100,VAT10,inclusive,,,,NK0184,,,,,
PURE SHINE LIPSTICK 07 CORAL GELATO,8806173433315,code128,Nature Republic,Lip Makeup,pcs,pcs,pcs,70233,182000,100,VAT10,inclusive,,,,NK0185,,,,,
PURE SHINE LIPSTICK 08 ORANGE BONGBONG,8806173433322,code128,Nature Republic,Lip Makeup,pcs,pcs,pcs,70233,182000,100,VAT10,inclusive,,,,NK0186,,,,,
PURE SHINE LIPSTICK 09 SCARLET RED,8806173433339,code128,Nature Republic,Lip Makeup,pcs,pcs,pcs,70233,182000,100,VAT10,inclusive,,,,NK0187,,,,,
PURE SHINE LIPSTICK 10 CHERRY RED,8806173433346,code128,Nature Republic,Lip Makeup,pcs,pcs,pcs,70233,182000,100,VAT10,inclusive,,,,NK0188,,,,,
PURE SHINE VIVID WATER TINT 01 CHERRY WINE,8806173440788,code128,Nature Republic,Lip Makeup,pcs,pcs,pcs,52675,138000,100,VAT10,inclusive,,,,NJ0935,,,,,
PURE SHINE VIVID WATER TINT 02 APPLE JUICE,8806173440795,code128,Nature Republic,Lip Makeup,pcs,pcs,pcs,52675,138000,100,VAT10,inclusive,,,,NJ0936,,,,,
PURE SHINE VIVID WATER TINT 03 GRAPEFRUIT ADE,8806173440801,code128,Nature Republic,Lip Makeup,pcs,pcs,pcs,52675,138000,100,VAT10,inclusive,,,,NJ0937,,,,,
PURE SHINE COLORING EYE PENCIL 06 MOCHA PEARL BLENDED,8806173431984,code128,Nature Republic,Eye Makeup,pcs,pcs,pcs,47088,122000,100,VAT10,inclusive,,,,NK0058,,,,,
BY FLOWER HARD EYELINER 01 BLACK,8806173416363,code128,Nature Republic,Eye Makeup,pcs,pcs,pcs,47088,122000,100,VAT10,inclusive,,,,NM7695,,,,,
PURE SHINE MASCARA 01 VOLUME,8806173433612,code128,Nature Republic,Eye Makeup,pcs,pcs,pcs,35117,92000,100,VAT10,inclusive,,,,NK0215,,,,,
PURE SHINE MASCARA 02 CURLING,8806173433629,code128,Nature Republic,Eye Makeup,pcs,pcs,pcs,35117,92000,100,VAT10,inclusive,,,,NK0216,,,,,
PURE SHINE COLORING EYE PENCIL 05 BRONZE QUEEN,8806173431977,code128,Nature Republic,Eye Makeup,pcs,pcs,pcs,47088,122000,100,VAT10,inclusive,,,,NK0057,,,,,
PURE SHINE COLORING LIP PENCIL 12 ROSE FANTASY,8806173432042,code128,Nature Republic,Eye Makeup,pcs,pcs,pcs,47088,122000,100,VAT10,inclusive,,,,NK0064,,,,,
PURE SHINE COLORING EYE PENCIL 01 PURE PEARL,8806173431939,code128,Nature Republic,Eye Makeup,pcs,pcs,pcs,47088,122000,100,VAT10,inclusive,,,,NK0053,,,,,
PURE SHINE COLORING EYE PENCIL 02 MOON LOVER,8806173431946,code128,Nature Republic,Eye Makeup,pcs,pcs,pcs,47088,122000,100,VAT10,inclusive,,,,NK0054,,,,,
BOTANICAL CAKE EYEBROW 02 MOCHA BROWN/BROWN,8806173433452,code128,Nature Republic,Eye Makeup,pcs,pcs,pcs,61454,160000,100,VAT10,inclusive,,,,NK0199,,,,,
CITY CARE MARINE WATER CREAM,8806173440085,code128,Nature Republic,Skin Care,pcs,pcs,pcs,134879,350000,100,VAT10,inclusive,,,,NJ0847,,,,,
PURE SHINE COLORING EYE PENCIL 04 CORAL SHOWER,8806173431960,code128,Nature Republic,Eye Makeup,pcs,pcs,pcs,47088,122000,100,VAT10,inclusive,,,,NK0056,,,,,
SMUDGE PROOF EYELINER 02 DEEP BROWN,8806173433605,code128,Nature Republic,Eye Makeup,pcs,pcs,pcs,79012,205000,100,VAT10,inclusive,,,,NK0214,,,,,
CALIFORNIA ALOE SUN LIQUID SPF50+PA++++,8806173440979,code128,Nature Republic,Sun Care,pcs,pcs,pcs,175583,455000,100,VAT10,inclusive,,,,NJ0954,,,,,
CALIFORNIA ALOE AQUA SUN GEL SPF50+PA++++,8806173440962,code128,Nature Republic,Sun Care,pcs,pcs,pcs,143659,372000,100,VAT10,inclusive,,,,NJ0953,,,,,
BY FLOWER AUTO LIPLINER 01 WINE,8806173430420,code128,Nature Republic,Lip Makeup,pcs,pcs,pcs,27934,75000,100,VAT10,inclusive,,,,NL9109,,,,,
WILD MASCARA 03 VOLUME BROWN (PF),8806173429684,code128,Nature Republic,Eye Makeup,pcs,pcs,pcs,70233,182000,100,VAT10,inclusive,,,,NL9038,,,,,
MICRO SLIM BROW PENCIL 04 DARK BROWN,8806173434022,code128,Nature Republic,Eye Makeup,pcs,pcs,pcs,55867,145000,100,VAT10,inclusive,,,,NK0257,,,,,
PURE SHINE LIP ESSENCE SPF15,8806173437689,code128,Nature Republic,Lip Makeup,pcs,pcs,pcs,35117,92000,100,VAT10,inclusive,,,,NK0626,,,,,
BY FLOWER AUTO LIPLINER 03 CORAL,8806173430444,code128,Nature Republic,Lip Makeup,pcs,pcs,pcs,27934,75000,100,VAT10,inclusive,,,,NL9111,,,,,
WILD MASCARA 01 VOLUME (PF),8806173429660,code128,Nature Republic,Eye Makeup,pcs,pcs,pcs,70233,182000,100,VAT10,inclusive,,,,NL9036,,,,,
MICRO SLIM BROW PENCIL 03 SOFT BROWN,8806173434015,code128,Nature Republic,Eye Makeup,pcs,pcs,pcs,55867,145000,100,VAT10,inclusive,,,,NK0256,,,,,
SMUDGE PROOF EYELINER 01 DEEP BLACK,8806173433599,code128,Nature Republic,Eye Makeup,pcs,pcs,pcs,79012,205000,100,VAT10,inclusive,,,,NK0213,,,,,
WILD MASCARA 02 CURLING (PF),8806173429677,code128,Nature Republic,Eye Makeup,pcs,pcs,pcs,70233,182000,100,VAT10,inclusive,,,,NL9037,,,,,
SWEET JELLY GLOSS 06 CHUING BERRY,8806173432486,code128,Nature Republic,Lip Makeup,pcs,pcs,pcs,26337,70000,100,VAT10,inclusive,,,,NK0104,,,,,
SWEET JELLY GLOSS 01 CITRUS LEMON,8806173427093,code128,Nature Republic,Lip Makeup,pcs,pcs,pcs,26337,70000,100,VAT10,inclusive,,,,NL8775,,,,,
BATH & NATURE APPLE MANGO BODY WASH,8806173427215,code128,Nature Republic,Body Care,pcs,pcs,pcs,79810,208000,100,VAT10,inclusive,,,,NL8787,,,,,
PURE SHINE MELTING TINT 04 NIGHT ROSE,8806173438198,code128,Nature Republic,Lip Makeup,pcs,pcs,pcs,47088,122000,100,VAT10,inclusive,,,,NK0679,,,,,
SWEET JELLY GLOSS 05 CANDY WATERMELON,8806173427130,code128,Nature Republic,Lip Makeup,pcs,pcs,pcs,26337,70000,100,VAT10,inclusive,,,,NL8779,,,,,
NATURAL OLIVE HYDRO TREATMENT (RRRR),8806173438990,code128,Nature Republic,Hair Care,pcs,pcs,pcs,95772,248000,100,VAT10,inclusive,,,,NK0756,,,,,
COTTON ARMPIT KIT,8806173437580,code128,Nature Republic,Body Care,pcs,pcs,pcs,79012,205000,100,VAT10,inclusive,,,,NK0619,,,,,
SOOTHING & MOISTURE CACTUS 92% SOOTHING GEL,8806173439652,code128,Nature Republic,Body Care,pcs,pcs,pcs,61454,160000,100,VAT10,inclusive,,,,NK0822,,,,,
REAL SUPER GRAIN FOAM CLEANSER SPECIAL SET,8806173440054,code128,Nature Republic,Cleansing,pcs,pcs,pcs,79012,205000,100,VAT10,inclusive,,,,NJ0863,,,,,
NATURAL OLIVE HYDRO SHAMPOO,8806173439003,code128,Nature Republic,Hair Care,pcs,pcs,pcs,95772,248000,100,VAT10,inclusive,,,,NK0757,,,,,
REAL GEL TINT 03 ORANGE,8806173422302,code128,Nature Republic,Lip Makeup,pcs,pcs,pcs,35117,92000,100,VAT10,inclusive,,,,NL8292,,,,,
BY FLOWER WOOD EYEBROW 01 DEEP GRAY,8806173430390,code128,Nature Republic,Eye Makeup,pcs,pcs,pcs,23943,62000,100,VAT10,inclusive,,,,NL9106,,,,,
REAL GEL TINT 01 RED,8806173422289,code128,Nature Republic,Lip Makeup,pcs,pcs,pcs,35117,92000,100,VAT10,inclusive,,,,NL8290,,,,,
BY FLOWER WOOD EYEBROW 02 DEEP BROWN,8806173430406,code128,Nature Republic,Eye Makeup,pcs,pcs,pcs,23943,62000,100,VAT10,inclusive,,,,NL9107,,,,,
PURE SHINE JELLY FIT TINT 01 THE HOT PINK,880617342912,code128,Nature Republic,Lip Makeup,pcs,pcs,pcs,47088,122000,100,VAT10,inclusive,,,,NK0146,,,,,
REAL GEL TINT 02 PINK,8806173422296,code128,Nature Republic,Lip Makeup,pcs,pcs,pcs,35117,92000,100,VAT10,inclusive,,,,NL8291,,,,,
REAL SQUEEZE ALOE VERA AIR MIST,8806173433360,code128,Nature Republic,Skin Care,pcs,pcs,pcs,95772,248000,100,VAT10,inclusive,,,,NK0190,,,,,
BYFLOWER JEJU JJAMBALM 02 KIWI HONEY BALM,8806173420162,code128,Nature Republic,Lip Makeup,pcs,pcs,pcs,39107,102000,100,VAT10,inclusive,,,,NL8051,,,,,
BY FLOWER JEJU FLOWER BALM 01 ROSE BLOSSOM,8806173419777,code128,Nature Republic,Lip Makeup,pcs,pcs,pcs,39107,102000,100,VAT10,inclusive,,,,NL8037,,,,,
BY FLOWER WOOD EYEBROW 03 BROWN,8806173430413,code128,Nature Republic,Eye Makeup,pcs,pcs,pcs,23943,62000,100,VAT10,inclusive,,,,NL9108,,,,,
BOTANICAL EYEBROW COATING CARA 04 WINE BROWN,8806173419623,code128,Nature Republic,Eye Makeup,pcs,pcs,pcs,51877,135000,100,VAT10,inclusive,,,,NL8015,,,,,
MULTIPLE 3D ALL IN ONE BROW 03 ASH MOCHA,8806173439157,code128,Nature Republic,Eye Makeup,pcs,pcs,pcs,79012,205000,100,VAT10,inclusive,,,,NK0772,,,,,
PURE SHINE JELLY FIT TINT 03 PLUMPING BERRY,880617342936,code128,Nature Republic,Lip Makeup,pcs,pcs,pcs,47088,122000,100,VAT10,inclusive,,,,NK0148,,,,,
BY FLOWER AUTO EYEBROW 02 DARK BROWN,8806173430376,code128,Nature Republic,Eye Makeup,pcs,pcs,pcs,27934,75000,100,VAT10,inclusive,,,,NL9104,,,,,
MULTIPLE 3D ALL IN ONE BROW 01 PEANUT LATTE,8806173439133,code128,Nature Republic,Eye Makeup,pcs,pcs,pcs,79012,205000,100,VAT10,inclusive,,,,NK0770,,,,,
PURE SHINE POWDER PACT 21 NUDE BEIGE,8806173434916,code128,Nature Republic,Facial Makeup,pcs,pcs,pcs,47088,122000,100,VAT10,inclusive,,,,NK0354,,,,,
MULTIPLE 3D ALL IN ONE BROW 02 CHOCO BROWNIE,8806173439140,code128,Nature Republic,Eye Makeup,pcs,pcs,pcs,79012,205000,100,VAT10,inclusive,,,,NK0771,,,,,
BY FLOWER AUTO EYEBROW 03 BROWN,8806173430369,code128,Nature Republic,Eye Makeup,pcs,pcs,pcs,27934,75000,100,VAT10,inclusive,,,,NL9105,,,,,
BY FLOWER AUTO EYEBROW 01 DARK GRAY,8806173430383,code128,Nature Republic,Eye Makeup,pcs,pcs,pcs,27934,75000,100,VAT10,inclusive,,,,NL9103,,,,,
BY FLOWER AUTO EYELINER 01 BLACK,8806173437771,code128,Nature Republic,Eye Makeup,pcs,pcs,pcs,27934,75000,100,VAT10,inclusive,,,,NK0635,,,,,
PURE SHINE COLORING LIP PENCIL 10 RASPBERRY,8806173432028,code128,Nature Republic,Lip Makeup,pcs,pcs,pcs,47088,122000,100,VAT10,inclusive,,,,NK0062,,,,,
BY FLOWER AUTO EYELINER 02 DARK BROWN,8806173437788,code128,Nature Republic,Eye Makeup,pcs,pcs,pcs,27934,75000,100,VAT10,inclusive,,,,NK0636,,,,,
PURE SHINE COVER CONCEALER 01 LIGHT BEIGE,8806173431175,code128,Nature Republic,Facial Makeup,pcs,pcs,pcs,43896,115000,100,VAT10,inclusive,,,,NL9207,,,,,
PURE SHINE POWDER PACT 23 NATURAL BEIGE,8806173434923,code128,Nature Republic,Facial Makeup,pcs,pcs,pcs,47088,122000,100,VAT10,inclusive,,,,NK0355,,,,,
BY FLOWER AUTO LIPLINER 02 ROSE,8806173430437,code128,Nature Republic,Lip Makeup,pcs,pcs,pcs,27934,75000,100,VAT10,inclusive,,,,NL9110,,,,,
CELL BOOSTING BB CREAM SPF30 PA++ 07 SAND BEIGE,8806173422692,code128,Nature Republic,Facial Makeup,pcs,pcs,pcs,190747,495000,100,VAT10,inclusive,,,,NL8331,,,,,
BY FLOWER BLUSHER 03 GRAPEFRUIT COTTON CANDY,8806173423347,code128,Nature Republic,Facial Makeup,pcs,pcs,pcs,55867,145000,100,VAT10,inclusive,,,,NL8404,,,,,
BOTANICAL ALL DAY TINT EYEBROW 01 DARK BROWN,8806173420681,code128,Nature Republic,Eye Makeup,pcs,pcs,pcs,70233,182000,100,VAT10,inclusive,,,,NL8133,,,,,
REAL NATURE ROSE FOAM CLEANSER(R),8806173425372,code128,Nature Republic,Cleansing,pcs,pcs,pcs,61454,160000,100,VAT10,inclusive,,,,NL8603,,,,,
BOTANICAL CAKE EYEBROW 01 KHAKI GRAY/DARK BROWN,8806173433445,code128,Nature Republic,Eye Makeup,pcs,pcs,pcs,61454,160000,100,VAT10,inclusive,,,,NK0198,,,,,
BATH & NATURE GRAPEFRUIT BODY WASH,8806173427239,code128,Nature Republic,Body Care,pcs,pcs,pcs,79810,208000,100,VAT10,inclusive,,,,NL8789,,,,,
SNAIL SOLUTION EYE CREAM©,8806173434282,code128,Nature Republic,Skin Care,pcs,pcs,pcs,263374,682000,100,VAT10,inclusive,,,,NK0291,,,,,
SUPER AQUA MAX WATERY EMULSION (RRR),8806173434237,code128,Nature Republic,Skin Care,pcs,pcs,pcs,110936,288000,100,VAT10,inclusive,,,,NK0288,,,,,
REAL NATURE GREEN TEA CLEANSING CREAM,8806173434213,code128,Nature Republic,Cleansing,pcs,pcs,pcs,79012,205000,100,VAT10,inclusive,,,,NK0281,,,,,
BAMBOO CHARCOAL NOSE & T-ZONE PACK,8806173418015,code128,Nature Republic,Pack,pcs,pcs,pcs,79012,205000,100,VAT10,inclusive,,,,NM7859,,,,,
REAL NATURE CRANBERRY PEELING GEL ,8806173419609,code128,Nature Republic,Peeling,pcs,pcs,pcs,55069,145000,100,VAT10,inclusive,,,,NL8021,,,,,
REAL NATURE LOTUS AMPOULE,8806173426393,code128,Nature Republic,Skin Care,pcs,pcs,pcs,99763,258000,100,VAT10,inclusive,,,,NL8706,,,,,
SUPER AQUA MAX SOFT PEELING GEL(R),8806173423484,code128,Nature Republic,Peeling,pcs,pcs,pcs,71031,185000,100,VAT10,inclusive,,,,NL8415,,,,,
REAL SUPER GRAIN CLEANSING WATER SPECIAL SET,8806173440047,code128,Nature Republic,Cleansing,pcs,pcs,pcs,79012,205000,100,VAT10,inclusive,,,,NJ0862,,,,,
CITY CARE MARINE WATER TONER,8806173440078,code128,Nature Republic,Skin Care,pcs,pcs,pcs,118917,308000,100,VAT10,inclusive,,,,NJ0846,,,,,
AQUA COLLAGEN SOLUTION MARINE HYDROGEL EYE PATCH(R),8806173425198,code128,Nature Republic,Patch,pcs,pcs,pcs,19953,52000,100,VAT10,inclusive,,,,NL8585,,,,,
SNAIL SOLUTION HYDROGEL MASK,8806173424412,code128,Nature Republic,Mask Sheet,pcs,pcs,pcs,39905,105000,100,VAT10,inclusive,,,,NL8507,,,,,
SNAIL SOLUTION WRINKLE UP SPOT,8806173434930,code128,Nature Republic,Skin Care,pcs,pcs,pcs,239431,620000,100,VAT10,inclusive,,,,NK0356,,,,,
VITAMIN B5 EMULSION,8806173437870,code128,Nature Republic,Skin Care,pcs,pcs,pcs,150841,390000,100,VAT10,inclusive,,,,NK0647,,,,,
CALIFORNIA ALOE PERFECT SUN BLOCK SPF50+PA++++,8806173440955,code128,Nature Republic,Sun Care,pcs,pcs,pcs,175583,455000,100,VAT10,inclusive,,,,NJ0952,,,,,
CITY CARE MARINE WATER TRANS PACK TO FOAM,8806173440092,code128,Nature Republic,Cleansing,pcs,pcs,pcs,150841,390000,100,VAT10,inclusive,,,,NJ0848,,,,,
VITAMIN B5 ESSENCE,8806173437887,code128,Nature Republic,Skin Care,pcs,pcs,pcs,198728,515000,100,VAT10,inclusive,,,,NK0648,,,,,
PREMIUM SILVER FOIL PEEL OFF PACK,8806173438891,code128,Nature Republic,Pack,pcs,pcs,pcs,86993,225000,100,VAT10,inclusive,,,,NK0746,,,,,
VITAMIN B5 TONER,8806173437863,code128,Nature Republic,Skin Care,pcs,pcs,pcs,150841,390000,100,VAT10,inclusive,,,,NK0646,,,,,
