Name,Code,Barcode Symbology,Brand,Category Code,Unit Code,Sale Unit Code, Purchase Unit Code,Cost,Price,Alert Quantity, Tax Rate Name,Tax Method,Image,Subcategory Code,Product Variants Separated by |,Custom Field 1,Custom Field 2,Custom Field 3,Custom Field 4,Custom Field 5,Custom Field 6
BOTANICAL CUSHION BLUSHER 02 APRICOT,8.80617E+12,code128,Nature Republic,Facial Makeup,Pcs,Pcs,Pcs,86828,235000,20,VAT10,inclusive,,,,NK0205,,,,,
PURE SHINE LIPSTICK 01 SHY BEIGE,8.80617E+12,code128,Nature Republic,Lip Makeup,Pcs,Pcs,Pcs,70099,190000,20,VAT10,inclusive,,,,NK0177,,,,,
BEAUTY TOOL SCREW BRUSH,8.80617E+12,code128,Nature Republic,Beauty tools,Pcs,Pcs,Pcs,14339,40000,20,VAT10,inclusive,,,,NK0230,,,,,
BEAUTY TOOL SOFT-TOUCH POWDER PUFF,8.80617E+12,code128,Nature Republic,Beauty tools,Pcs,Pcs,Pcs,14339,40000,20,VAT10,inclusive,,,,NK0250,,,,,
BEAUTY TOOL ELASTIC CARRON PUFF,8.80617E+12,code128,Nature Republic,Beauty tools,Pcs,Pcs,Pcs,11949,35000,20,VAT10,inclusive,,,,NK0251,,,,,
"NATURE ORIGIN PRIMER 01 STROBING SPF30,PA++",8.80617E+12,code128,Nature Republic,Facial Makeup,Pcs,Pcs,Pcs,126656,342000,20,VAT10,inclusive,,,,NK0283,,,,,
"NATURE ORIGIN PRIMER 02 TONE-UP SPF30,PA++",8.80617E+12,code128,Nature Republic,Facial Makeup,Pcs,Pcs,Pcs,126656,342000,20,VAT10,inclusive,,,,NK0284,,,,,
BEAUTY TOOL PRECISION ELLIPSE PUFF 2P,8.80617E+12,code128,Nature Republic,Beauty tools,Pcs,Pcs,Pcs,11949,35000,20,VAT10,inclusive,,,,NK0265,,,,,
PROVENCE INTENSIVE AMPOULE BB CREAM 02 NATURAL BEIGE SPF30 PA++,8.80617E+12,code128,Nature Republic,Facial Makeup,Pcs,Pcs,Pcs,150554,408000,20,VAT10,inclusive,,,,NK0287,,,,,
NATURE ORIGIN PRIMER 03 HYDRATING,8.80617E+12,code128,Nature Republic,Facial Makeup,Pcs,Pcs,Pcs,126656,342000,20,VAT10,inclusive,,,,NK0285,,,,,
BEAUTY TOOL PRECISION DIAMOND PUFF 4P,8.80617E+12,code128,Nature Republic,Beauty tools,Pcs,Pcs,Pcs,14339,40000,20,VAT10,inclusive,,,,NK0264,,,,,
PURE SHINE NATURAL CUSHION 01 LIGHT BEIGE SPF50+ PA+++,8.80617E+12,code128,Nature Republic,Facial Makeup,Pcs,Pcs,Pcs,78862,215000,20,VAT10,inclusive,,,,NK0507,,,,,
PURE SHINE NATURAL CUSHION 02 NATURAL BEIGE SPF50+ PA+++,8.80617E+12,code128,Nature Republic,Facial Makeup,Pcs,Pcs,Pcs,78862,215000,20,VAT10,inclusive,,,,NK0508,,,,,
ARGAN ESSENTIAL DEEP CARE HAIR PACK,8.80617E+12,code128,Nature Republic,Hair Care,Pcs,Pcs,Pcs,70099,182000,20,VAT10,inclusive,,,,NK0739,,,,,
PROVENCE AIR SKIN FIT BB CREAM 02 NATURAL BEIGE SPF35PA++,8.80617E+12,code128,Nature Republic,Facial Makeup,Pcs,Pcs,Pcs,102759,278000,20,VAT10,inclusive,,,,NK0389,,,,,
JEJU SPARKLING CLEANSING WATER,8.80617E+12,code128,Nature Republic,Cleansing,Pcs,Pcs,Pcs,119487,322000,20,VAT10,inclusive,,,,NK0768,,,,,
NATUREREPUBLIC MULTIPLE TOUCH STICK 08 PASTEL PINK,8.80617E+12,code128,Nature Republic,Facial Makeup,Pcs,Pcs,Pcs,95590,258000,20,VAT10,inclusive,,,,NK0351,,,,,
NATUREREPUBLIC MULTIPLE TOUCH STICK 09 LADY TANGERINE,8.80617E+12,code128,Nature Republic,Facial Makeup,Pcs,Pcs,Pcs,95590,258000,20,VAT10,inclusive,,,,NK0352,,,,,
BEAUTY TOOL EMERY BOARD (R),8.80617E+12,code128,Nature Republic,Beauty tools,Pcs,Pcs,Pcs,7966,22000,20,VAT10,inclusive,,,,NK0221,,,,,
REAL SQUEEZE ALOE VERA PEEL OFF PACK,8.80617E+12,code128,Nature Republic,Pack,Pcs,Pcs,Pcs,78862,215000,50,VAT10,inclusive,,,,NK0639,,,,,
PROVENCE INTENSIVE AMPOULE FOUNDATION 01 LIGHT BEIGE SPF30 PA++ ,8.80617E+12,code128,Nature Republic,Facial Makeup,Pcs,Pcs,Pcs,150554,408000,20,VAT10,inclusive,,,,NK0386,,,,,
BEAUTY TOOL BUBBLE FACE,8.80617E+12,code128,Nature Republic,Beauty tools,Pcs,Pcs,Pcs,15932,45000,20,VAT10,inclusive,,,,NK0223,,,,,
BEAUTY TOOL BLEMISH EXTRACTOR,8.80617E+12,code128,Nature Republic,Beauty tools,Pcs,Pcs,Pcs,23898,65000,20,VAT10,inclusive,,,,NK0247,,,,,
REAL NATURE GREEN TEA CLEANSING CREAM,8.80617E+12,code128,Nature Republic,Cleansing,Pcs,Pcs,Pcs,78862,215000,20,VAT10,inclusive,,,,NK0281,,,,,
REAL NATURE OLIVE CLEANSING CREAM,8.80617E+12,code128,Nature Republic,Cleansing,Pcs,Pcs,Pcs,78862,215000,20,VAT10,inclusive,,,,NK0282,,,,,
HERB BLENDING CREAM,8.80617E+12,code128,Nature Republic,Skin Care,Pcs,Pcs,Pcs,214280,578000,20,VAT10,inclusive,,,,NK0529,,,,,
HAWAIIAN DEEP SEA CLEANSING OIL TO FOAM ,8.80617E+12,code128,Nature Republic,Cleansing,Pcs,Pcs,Pcs,86828,235000,20,VAT10,inclusive,,,,NK0305,,,,,
GINSENG ROYAL SILK PRIMER,8.80617E+12,code128,Nature Republic,Facial Makeup,Pcs,Pcs,Pcs,238974,645000,20,VAT10,inclusive,,,,NK0276,,,,,
GREEN DERMA MILD FOAM CLEANSER,8.80617E+12,code128,Nature Republic,Cleansing,Pcs,Pcs,Pcs,79658,215000,20,VAT10,inclusive,,,,NL7999,,,,,
SNAIL SOLUTION HYDROGEL MASK,8.80617E+12,code128,Nature Republic,Mask Sheet,Pcs,Pcs,Pcs,39829,108000,20,VAT10,inclusive,,,,NL8507,,,,,
JEJU SPARKLING FOAM CLEANSER,8.80617E+12,code128,Nature Republic,Cleansing,Pcs,Pcs,Pcs,78862,215000,20,VAT10,inclusive,,,,NM7287,,,,,
BATH & NATURE PEACH BODY LOTION,8.80617E+12,code128,Nature Republic,Body Care,Pcs,Pcs,Pcs,95590,258000,20,VAT10,inclusive,,,,NL8798,,,,,
BEAUTY TOOL NATURAL JELLY CLEANSING PUFF-CHARCOAL,8.80617E+12,code128,Nature Republic,Beauty tools,Pcs,Pcs,Pcs,27881,78000,20,VAT10,inclusive,,,,NL9008,,,,,
GINSENG ROYAL SILK FOAM CLEANSER,8.80617E+12,code128,Nature Republic,Cleansing,Pcs,Pcs,Pcs,159316,430000,20,VAT10,inclusive,,,,NK0065,,,,,
SKIN SMOOTHING BODY PEELING MIST-COTTON,8.80617E+12,code128,Nature Republic,Body Care,Pcs,Pcs,Pcs,52575,142000,20,VAT10,inclusive,,,,NL8445,,,,,
SNAIL SOLUTION FOAM CLEANSER(RRR),8.80617E+12,code128,Nature Republic,Cleansing,Pcs,Pcs,Pcs,102759,278000,20,VAT10,inclusive,,,,NL8663,,,,,
ARGAN ESSENTIAL MOIST HAIR MIST,8.80617E+12,code128,Nature Republic,Hair Care,Pcs,Pcs,Pcs,61337,168000,20,VAT10,inclusive,,,,NL8083,,,,,
SKIN SMOOTHING BODY PEELING MIST-PEACH,8.80617E+12,code128,Nature Republic,Body Care,Pcs,Pcs,Pcs,52575,142000,20,VAT10,inclusive,,,,NL8446,,,,,
SNAIL SOLUTION BB CREAM SPF30 PA++ 02,8.80617E+12,code128,Nature Republic,Facial Makeup,Pcs,Pcs,Pcs,199145,538000,20,VAT10,inclusive,,,,NL8333,,,,,
JEJU SPARKLING MUD FOAM CLEANSER,8.80617E+12,code128,Nature Republic,Cleansing,Pcs,Pcs,Pcs,61337,215000,20,VAT10,inclusive,,,,NL8027,,,,,
FOREST GARDEN ARGAN CLEANSING OIL,8.80617E+12,code128,Nature Republic,Cleansing,Pcs,Pcs,Pcs,111521,302000,20,VAT10,inclusive,,,,NL8568,,,,,
FOREST GARDEN OLIVE CLEANSING OIL,8.80617E+12,code128,Nature Republic,Cleansing,Pcs,Pcs,Pcs,111521,302000,20,VAT10,inclusive,,,,NL8569,,,,,
HONEY&HERB CLEANSING CREAM,8.80617E+12,code128,Nature Republic,Cleansing,Pcs,Pcs,Pcs,52575,215000,20,VAT10,inclusive,,,,NL8017,,,,,
REAL NATURE OLIVE FOAM CLEANSER(R),8.80617E+12,code128,Nature Republic,Cleansing,Pcs,Pcs,Pcs,43812,168000,20,VAT10,inclusive,,,,NL8602,,,,,
JEJU SPARKLING MUD CLEANSING CREAM,8.80617E+12,code128,Nature Republic,Cleansing,Pcs,Pcs,Pcs,78862,258000,20,VAT10,inclusive,,,,NL8090,,,,,
REAL SQUEEZE ALOE VERA MOISTURE HAND MASK,8.80617E+12,code128,Nature Republic,Hand Care,Pcs,Pcs,Pcs,23898,62000,50,VAT10,inclusive,,,,NL8491,,,,,
FRESH HERB ALOE CLEANSING FOAM,8.80617E+12,code128,Nature Republic,Cleansing,Pcs,Pcs,Pcs,26288,138000,50,VAT10,inclusive,,,,NK0688,,,,,
FRESH HERB PEACH CLEANSING FOAM,8.80617E+12,code128,Nature Republic,Cleansing,Pcs,Pcs,Pcs,26288,138000,20,VAT10,inclusive,,,,NK0690,,,,,
HAND&NATURE JASMINE HAND CREAM,8.80617E+12,code128,Nature Republic,Hand Care,Pcs,Pcs,Pcs,52575,138000,20,VAT10,inclusive,,,,NK0547,,,,,
HAND&NATURE LIME HAND CREAM,8.80617E+12,code128,Nature Republic,Hand Care,Pcs,Pcs,Pcs,52575,138000,20,VAT10,inclusive,,,,NK0559,,,,,
BEAUTY TOOL AIR PUFF (2P),8.80617E+12,code128,Nature Republic,Beauty tools,Pcs,Pcs,Pcs,33280,88000,20,VAT10,inclusive,,,,NK0702,,,,,
PURE BUD RELIEF FOAM CLEANSER(FOR DRY SKIN),8.80617E+12,code128,Nature Republic,Cleansing,Pcs,Pcs,Pcs,54964,150000,20,VAT10,inclusive,,,,NJ0924,,,,,
PROVENCE AIR SKIN FIT MAKEUP BASE 01 PINK SPF30PA++ ,8.80617E+12,code128,Nature Republic,Facial Makeup,Pcs,Pcs,Pcs,102759,278000,20,VAT10,inclusive,,,,NK0357,,,,,
SOOTHING & MOISTURE ALOE VERA CLEANSING GEL CREAM,8.80617E+12,code128,Nature Republic,Cleansing,Pcs,Pcs,Pcs,35050,95000,20,VAT10,inclusive,,,,NK0764,,,,,
CALIFORNIA ALOE MILD SUN BLOCK SPF35PA++,8.80617E+12,code128,Nature Republic,Sun Care,Pcs,Pcs,Pcs,67320,365000,20,VAT10,inclusive,,,,NJ0950,,,,,
REAL SQUEEZE ALOE VERA AIR MIST,8.80617E+12,code128,Nature Republic,Skin Care,Pcs,Pcs,Pcs,95590,258000,20,VAT10,inclusive,,,,NK0190,,,,,
PRO TOUCH FLOWER BRUSH,8.80617E+12,code128,Nature Republic,Beauty tools,Pcs,Pcs,Pcs,87278,258000,20,VAT10,inclusive,,,,NK0823,,,,,
REAL NATURE ALOE CLEANSING CREAM,8.80617E+12,code128,Nature Republic,Cleansing,Pcs,Pcs,Pcs,78862,215000,20,VAT10,inclusive,,,,NK0275,,,,,
LOVE ME BUBBLE BODY LOTION-BERGAMOT CITRUS,8.80617E+12,code128,Nature Republic,Body Care,Pcs,Pcs,Pcs,118691,308000,20,VAT10,inclusive,,,,NK0522,,,,,
CITY CARE MARINE WATER TONER,8.80617E+12,code128,Nature Republic,Skin Care,Pcs,Pcs,Pcs,118691,320000,20,VAT10,inclusive,,,,NJ0846,,,,,
SNAIL SOLUTION CREAM(C)(R),8.80617E+12,code128,Nature Republic,Skin Care,Pcs,Pcs,Pcs,262871,708000,20,VAT10,inclusive,,,,NK0637,,,,,
PURE BUD RELIEF FOAM CLEANSER(FOR ALL SKIN TYPES),8.80617E+12,code128,Nature Republic,Cleansing,Pcs,Pcs,Pcs,54964,150000,20,VAT10,inclusive,,,,NJ0925,,,,,
PURE BUD RELIEF FOAM CLEANSER(FOR OILY SKIN),8.80617E+12,code128,Nature Republic,Cleansing,Pcs,Pcs,Pcs,54964,150000,20,VAT10,inclusive,,,,NJ0926,,,,,
SNAIL SOLUTION AMPOULE(RR)(C),8.80617E+12,code128,Nature Republic,Skin Care,Pcs,Pcs,Pcs,238974,645000,20,VAT10,inclusive,,,,NK0292,,,,,
GLITTER LINER 02 GOLDEN FANTASY,8.80617E+12,code128,Nature Republic,Eye Makeup,Pcs,Pcs,Pcs,53337,152000,20,VAT10,inclusive,,,,NK0196,,,,,
SNAIL SOLUTION EMULSION(C),8.80617E+12,code128,Nature Republic,Skin Care,Pcs,Pcs,Pcs,199145,538000,20,VAT10,inclusive,,,,NK0228,,,,,
ARGAN ESSENTIAL DEEP CARE SHAMPOO,8.80617E+12,code128,Nature Republic,Hair Care,Pcs,Pcs,Pcs,78862,215000,20,VAT10,inclusive,,,,NK0737,,,,,
WATERPROOF MIRACLE MASCARA,8.80617E+12,code128,Nature Republic,Eye Makeup,Pcs,Pcs,Pcs,91434,258000,20,VAT10,inclusive,,,,NM7687,,,,,
BOTANICAL EYEBROW COATING CARA 01 BROWN,8.80617E+12,code128,Nature Republic,Eye Makeup,Pcs,Pcs,Pcs,49527,140000,20,VAT10,inclusive,,,,NL8012,,,,,
BOTANICAL EYEBROW COATING CARA 02 LIGHT BROWN,8.80617E+12,code128,Nature Republic,Eye Makeup,Pcs,Pcs,Pcs,49527,140000,20,VAT10,inclusive,,,,NL8013,,,,,
BOTANICAL EYEBROW COATING CARA 03 GOLD BROWN,8.80617E+12,code128,Nature Republic,Eye Makeup,Pcs,Pcs,Pcs,49527,140000,20,VAT10,inclusive,,,,NL8014,,,,,
ECO LIPGLOSS 05ROSE,8.80617E+12,code128,Nature Republic,Lip Makeup,Pcs,Pcs,Pcs,61337,168000,20,VAT10,inclusive,,,,NL8029,,,,,
ECO LIPGLOSS 04PINK,8.80617E+12,code128,Nature Republic,Lip Makeup,Pcs,Pcs,Pcs,61337,168000,20,VAT10,inclusive,,,,NL8030,,,,,
ECO LIPGLOSS 03CHERRY,8.80617E+12,code128,Nature Republic,Lip Makeup,Pcs,Pcs,Pcs,61337,168000,20,VAT10,inclusive,,,,NL8031,,,,,
BY FLOWER HARD EYELINER 02 BROWN,8.80617E+12,code128,Nature Republic,Eye Makeup,Pcs,Pcs,Pcs,44955,128000,20,VAT10,inclusive,,,,NM7696,,,,,
BOTANICAL SKINNY AUTO EYELINER 02 BROWN,8.80617E+12,code128,Nature Republic,Eye Makeup,Pcs,Pcs,Pcs,60194,170000,20,VAT10,inclusive,,,,NM7699,,,,,
ARGAN ESSENTIAL OIL HAIR MIST,8.80617E+12,code128,Nature Republic,Hair Care,Pcs,Pcs,Pcs,61337,168000,20,VAT10,inclusive,,,,NL8349,,,,,
BEAUTY TOOL EYELASH 01 NATURAL & STRAIGHT ,8.80617E+12,code128,Nature Republic,Beauty tools,Pcs,Pcs,Pcs,19915,55000,20,VAT10,inclusive,,,,NL8528,,,,,
BEAUTY TOOL EYELASH 02 NATURAL & BROWN,8.80617E+12,code128,Nature Republic,Beauty tools,Pcs,Pcs,Pcs,23898,65000,20,VAT10,inclusive,,,,NL8529,,,,,
BEAUTY TOOL EYELASH 03 FULL VOLUME & X-CURL,8.80617E+12,code128,Nature Republic,Beauty tools,Pcs,Pcs,Pcs,19915,55000,20,VAT10,inclusive,,,,NL8530,,,,,
BEAUTY TOOL EYELASH 04 INDIVIDUAL EYELASHES (8mm) ,8.80617E+12,code128,Nature Republic,Beauty tools,Pcs,Pcs,Pcs,19915,55000,20,VAT10,inclusive,,,,NL8531,,,,,
BEAUTY TOOL EYELASH 06 UNDER LASH,8.80617E+12,code128,Nature Republic,Beauty tools,Pcs,Pcs,Pcs,31864,88000,20,VAT10,inclusive,,,,NL8533,,,,,
ARGAN 20º STEAM EMULSION,8.80617E+12,code128,Nature Republic,Skin Care,Pcs,Pcs,Pcs,118691,320000,20,VAT10,inclusive,,,,NL8613,,,,,
BEATY TOOL DOUBLE EYELID LIQUID GLUE(2),8.80617E+12,code128,Nature Republic,Beauty tools,Pcs,Pcs,Pcs,15932,45000,20,VAT10,inclusive,,,,NL8905,,,,,
BEAUTY TOOL CHEEK BRUSH,8.80617E+12,code128,Nature Republic,Beauty tools,Pcs,Pcs,Pcs,71693,195000,20,VAT10,inclusive,,,,NL8908,,,,,
BEAUTY TOOL BLENDING BRUSH,8.80617E+12,code128,Nature Republic,Beauty tools,Pcs,Pcs,Pcs,39829,108000,20,VAT10,inclusive,,,,NL9132,,,,,
BEAUTY TOOL NAIL BUFFER,8.80617E+12,code128,Nature Republic,Beauty tools,Pcs,Pcs,Pcs,15932,45000,20,VAT10,inclusive,,,,NL9142,,,,,
BEAUTY TOOL NATURAL JELLY BODY SPONGE,8.80617E+12,code128,Nature Republic,Beauty tools,Pcs,Pcs,Pcs,55761,152000,20,VAT10,inclusive,,,,NL9146,,,,,
BEAUTY TOOL NAIL CLIPPER (BIG),8.80617E+12,code128,Nature Republic,Beauty tools,Pcs,Pcs,Pcs,23898,65000,20,VAT10,inclusive,,,,NL9166,,,,,
KISS MY LIP OIL 01 SWEET HONEY,8.80617E+12,code128,Nature Republic,Lip Makeup,Pcs,Pcs,Pcs,78862,215000,20,VAT10,inclusive,,,,NL9093,,,,,
KISS MY LIP OIL 02 RASPBERRY,8.80617E+12,code128,Nature Republic,Lip Makeup,Pcs,Pcs,Pcs,78862,215000,20,VAT10,inclusive,,,,NL9094,,,,,
BEAUTY TOOL NATURAL JELLY CLEANSING PUFF-GREEN CLAY,8.80617E+12,code128,Nature Republic,Beauty tools,Pcs,Pcs,Pcs,27881,78000,20,VAT10,inclusive,,,,NL9098,,,,,
BY FLOWER BLUSHER 01 PINK BLOSSOM,8.80617E+12,code128,Nature Republic,Facial Makeup,Pcs,Pcs,Pcs,55761,152000,20,VAT10,inclusive,,,,NL8402,,,,,
BY FLOWER BLUSHER 02 CORAL BLOSSOM,8.80617E+12,code128,Nature Republic,Facial Makeup,Pcs,Pcs,Pcs,55761,152000,20,VAT10,inclusive,,,,NL8403,,,,,
BY FLOWER BLUSHER 03 GRAPEFRUIT COTTON CANDY,8.80617E+12,code128,Nature Republic,Facial Makeup,Pcs,Pcs,Pcs,55761,152000,20,VAT10,inclusive,,,,NL8404,,,,,
BY FLOWER BLUSHER 06 STARLIGHT,8.80617E+12,code128,Nature Republic,Facial Makeup,Pcs,Pcs,Pcs,55761,152000,20,VAT10,inclusive,,,,NL8407,,,,,
BEAUTY TOOL EYELID LIQUID GLUE,8.80617E+12,code128,Nature Republic,Beauty tools,Pcs,Pcs,Pcs,23898,65000,20,VAT10,inclusive,,,,NK0080,,,,,
BEAUTY TOOL FOUNTAIN PEN TYPE LIP BRUSH,8.80617E+12,code128,Nature Republic,Beauty tools,Pcs,Pcs,Pcs,23898,65000,20,VAT10,inclusive,,,,NK0086,,,,,
BEAUTY TOOL MINI BLUSHER BRUSH,8.80617E+12,code128,Nature Republic,Beauty tools,Pcs,Pcs,Pcs,35847,98000,20,VAT10,inclusive,,,,NL9133,,,,,
BEAUTY TOOL MULTI 4WAY BRUSH,8.80617E+12,code128,Nature Republic,Beauty tools,Pcs,Pcs,Pcs,71693,195000,20,VAT10,inclusive,,,,NL9136,,,,,
BEAUTY TOOL NAIL FILE,8.80617E+12,code128,Nature Republic,Beauty tools,Pcs,Pcs,Pcs,11949,35000,20,VAT10,inclusive,,,,NL9143,,,,,
SWEET JELLY GLOSS 06 CHUING BERRY,8.80617E+12,code128,Nature Republic,Lip Makeup,Pcs,Pcs,Pcs,26288,72000,20,VAT10,inclusive,,,,NK0104,,,,,
BEAUTY TOOL EYE BROW RAZOR(FOLDABLE)(2P),8.80617E+12,code128,Nature Republic,Beauty tools,Pcs,Pcs,Pcs,18626,55000,20,VAT10,inclusive,,,,NK0081,,,,,
BEAUTY TOOL EYE SHADOW MEDIUM BRUSH,8.80617E+12,code128,Nature Republic,Beauty tools,Pcs,Pcs,Pcs,31864,88000,20,VAT10,inclusive,,,,NK0085,,,,,
BEAUTY TOOL CREAM CONTAINER(2P),8.80617E+12,code128,Nature Republic,Beauty tools,Pcs,Pcs,Pcs,11949,35000,20,VAT10,inclusive,,,,NK0129,,,,,
BEAUTY TOOL SKIN & LOTION CONTAINER(2P),8.80617E+12,code128,Nature Republic,Beauty tools,Pcs,Pcs,Pcs,14339,40000,20,VAT10,inclusive,,,,NK0130,,,,,
BEAUTY TOOL PUMP BOTTLE,8.80617E+12,code128,Nature Republic,Beauty tools,Pcs,Pcs,Pcs,15932,45000,20,VAT10,inclusive,,,,NK0132,,,,,
REAL GEL TINT 01 RED,8.80617E+12,code128,Nature Republic,Lip Makeup,Pcs,Pcs,Pcs,35050,95000,20,VAT10,inclusive,,,,NL8290,,,,,
REAL GEL TINT 02 PINK,8.80617E+12,code128,Nature Republic,Lip Makeup,Pcs,Pcs,Pcs,35050,95000,20,VAT10,inclusive,,,,NL8291,,,,,
REAL GEL TINT 03 ORANGE,8.80617E+12,code128,Nature Republic,Lip Makeup,Pcs,Pcs,Pcs,35050,95000,20,VAT10,inclusive,,,,NL8292,,,,,
NATURAL BUTTER LIPBALM 01 CHERRY,8.80617E+12,code128,Nature Republic,Lip Makeup,Pcs,Pcs,Pcs,54964,150000,20,VAT10,inclusive,,,,NL8266,,,,,
NATURAL BUTTER LIPBALM 02 STRAWBERRY,8.80617E+12,code128,Nature Republic,Lip Makeup,Pcs,Pcs,Pcs,54964,150000,20,VAT10,inclusive,,,,NL8267,,,,,
ECO CRAYON LIP ROUGE 01 CANDY PINK,8.80617E+12,code128,Nature Republic,Lip Makeup,Pcs,Pcs,Pcs,47795,130000,20,VAT10,inclusive,,,,NM7954,,,,,
ECO CRAYON LIP ROUGE 03 PEACH CORAL,8.80617E+12,code128,Nature Republic,Lip Makeup,Pcs,Pcs,Pcs,47795,130000,20,VAT10,inclusive,,,,NM7956,,,,,
ECO CRAYON LIP ROUGE 05 BURGUNDY RED,8.80617E+12,code128,Nature Republic,Lip Makeup,Pcs,Pcs,Pcs,47795,130000,20,VAT10,inclusive,,,,NM7958,,,,,
BYFLOWER TRIPLE VOLUME TINT 06 ROSE,8.80617E+12,code128,Nature Republic,Lip Makeup,Pcs,Pcs,Pcs,79658,215000,20,VAT10,inclusive,,,,NM7964,,,,,
BOTANICAL SIMPLE MAKING GEL EYELINER 2 DARK BROWN,8.80617E+12,code128,Nature Republic,Eye Makeup,Pcs,Pcs,Pcs,67710,185000,20,VAT10,inclusive,,,,NL8142,,,,,
AQUA COLLAGEN SOLUTION COENZYME Q10 HYDRO GEL MASK,8.80617E+12,code128,Nature Republic,Mask Sheet,Pcs,Pcs,Pcs,35847,98000,20,VAT10,inclusive,,,,NL8504,,,,,
SNAIL SOLUTION BB CREAM SPF30 PA++ 01,8.80617E+12,code128,Nature Republic,Facial Makeup,Pcs,Pcs,Pcs,199145,538000,20,VAT10,inclusive,,,,NL8332,,,,,
BOTANICAL SKINNY AUTO EYELINER 01 BLACK,8.80617E+12,code128,Nature Republic,Eye Makeup,Pcs,Pcs,Pcs,62930,170000,20,VAT10,inclusive,,,,NM7698,,,,,
FRESH GREEN TEA SEED SERUM,8.80617E+12,code128,Nature Republic,Skin Care,Pcs,Pcs,Pcs,86828,235000,20,VAT10,inclusive,,,,NL8543,,,,,
ARGAN ESSENTIAL DEEP CARE HAIR MASK,8.80617E+12,code128,Nature Republic,Hair Care,Pcs,Pcs,Pcs,27881,78000,50,VAT10,inclusive,,,,NM7730,,,,,
ARGAN ESSENTIAL CURLING ESSENCE,8.80617E+12,code128,Nature Republic,Hair Care,Pcs,Pcs,Pcs,55761,152000,20,VAT10,inclusive,,,,NL8078,,,,,
BOTANICAL WATER PROOF EYELINER 02 BROWN,8.80617E+12,code128,Nature Republic,Eye Makeup,Pcs,Pcs,Pcs,43812,118000,20,VAT10,inclusive,,,,NL8074,,,,,
BY FLOWER AUTO EYEBROW 01 DARK GRAY,8.80617E+12,code128,Nature Republic,Eye Makeup,Pcs,Pcs,Pcs,27881,78000,20,VAT10,inclusive,,,,NL9103,,,,,
BY FLOWER AUTO EYEBROW 03 BROWN,8.80617E+12,code128,Nature Republic,Eye Makeup,Pcs,Pcs,Pcs,27881,78000,20,VAT10,inclusive,,,,NL9105,,,,,
BY FLOWER HARD EYELINER 01 BLACK,8.80617E+12,code128,Nature Republic,Eye Makeup,Pcs,Pcs,Pcs,46999,128000,20,VAT10,inclusive,,,,NM7695,,,,,
BATH & NATURE GREENTEA BODY LOTION,8.80617E+12,code128,Nature Republic,Body Care,Pcs,Pcs,Pcs,95590,258000,20,VAT10,inclusive,,,,NL8797,,,,,
ULTRA MASCARA 02 CURLING,8.80617E+12,code128,Nature Republic,Eye Makeup,Pcs,Pcs,Pcs,46999,128000,20,VAT10,inclusive,,,,NM7692,,,,,
PROVENCE CREAMY GEL EYELINER 01 BLACK,8.80617E+12,code128,Nature Republic,Eye Makeup,Pcs,Pcs,Pcs,63727,172000,20,VAT10,inclusive,,,,NL8145,,,,,
PROVENCE CREAMY GEL EYELINER 02 BROWN,8.80617E+12,code128,Nature Republic,Eye Makeup,Pcs,Pcs,Pcs,63727,172000,20,VAT10,inclusive,,,,NL8146,,,,,
PROVENCE CREAMY GEL EYELINER 03 CHOCO BROWN,8.80617E+12,code128,Nature Republic,Eye Makeup,Pcs,Pcs,Pcs,63727,172000,20,VAT10,inclusive,,,,NL8147,,,,,
PROVENCE CREAMY GEL EYELINER 04 GOLDEN KHAKI,8.80617E+12,code128,Nature Republic,Eye Makeup,Pcs,Pcs,Pcs,63727,172000,20,VAT10,inclusive,,,,NL8148,,,,,
PROVENCE CREAMY GEL EYELINER 06 PINK SHIMMER,8.80617E+12,code128,Nature Republic,Eye Makeup,Pcs,Pcs,Pcs,63727,172000,20,VAT10,inclusive,,,,NL8150,,,,,
SWEET JELLY GLOSS 01 CITRUS LEMON,8.80617E+12,code128,Nature Republic,Lip Makeup,Pcs,Pcs,Pcs,26288,72000,20,VAT10,inclusive,,,,NL8775,,,,,
SWEET JELLY GLOSS 02 SWEET PEACH,8.80617E+12,code128,Nature Republic,Lip Makeup,Pcs,Pcs,Pcs,26288,72000,20,VAT10,inclusive,,,,NL8776,,,,,
SWEET JELLY GLOSS 03 LOLLY GRAPEFRUIT,8.80617E+12,code128,Nature Republic,Lip Makeup,Pcs,Pcs,Pcs,26288,72000,20,VAT10,inclusive,,,,NL8777,,,,,
SWEET JELLY GLOSS 04 POPPING STRAWBERRY,8.80617E+12,code128,Nature Republic,Lip Makeup,Pcs,Pcs,Pcs,26288,72000,20,VAT10,inclusive,,,,NL8778,,,,,
SWEET JELLY GLOSS 05 CANDY WATERMELON,8.80617E+12,code128,Nature Republic,Lip Makeup,Pcs,Pcs,Pcs,26288,72000,20,VAT10,inclusive,,,,NL8779,,,,,
BEAUTY TOOL FOOT BUFFER,8.80617E+12,code128,Nature Republic,Beauty tools,Pcs,Pcs,Pcs,23898,65000,20,VAT10,inclusive,,,,NK0258,,,,,
BEAUTY TOOL CUTICLE PUSHER,8.80617E+12,code128,Nature Republic,Beauty tools,Pcs,Pcs,Pcs,39829,108000,20,VAT10,inclusive,,,,NK0259,,,,,
